,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_3_Y0,Variable_13_Y1,Variable_21_Y0,Variable_20_Y0,Variable_22_Y0,Variable_12_Y2,Variable_12_Y1,Variable_29_Y0,Variable_9_Y0,Variable_18_Y1,Variable_1_Y0,Variable_1_Y1,Variable_22_Y2,Variable_14_Y0,Variable_19_Y0,Variable_24_Y0,Variable_22_Y1
25712,7,1,1,5,2017Q3,13032,607484.793,595118.2765,612302.9793,577888.8076,579188.2243,589863.1329,580011.583,599748.9078078358,578052.9129,594575.1368,584766.0561,577627.3884,614697.4983,617124.0221,590978.124,622081.3067,585758.6901
35,6,1,0,9,2019Q2,17,594920.9089,571432.4428,616605.6464,603452.2443,569969.7191,605329.8215,599750.1899,599748.9078078358,632024.4105,587214.8186,614509.2108,619929.5074,592862.9748,573096.5983,615979.0388,577762.4905,579201.3417
8688,10,0,0,92,2015Q4,3473,593266.5165,628397.6999,587572.1331,574727.0858,591126.545,598552.865253717,585712.7577,597222.7138,572579.9644,583318.2359,592698.3678,591826.8522,599617.3676039265,603455.0528,569907.1162,590976.9917,600362.4949
4004,9,0,1,5,2018Q3,1600,616859.5931,625667.625,591837.7015,616917.1404,576210.5812,599043.7743,576535.8832,592048.8558,582418.77,607910.5935,597023.8122,592254.7917,619269.3549,621485.2346,625348.0585,608523.9981,621218.6508
16526,8,1,0,21,2020Q1,6615,623804.6533,593951.287,598750.934,577024.3105,614038.8044,579068.8701,585787.9759,589974.2175,610062.2141,611136.064,624923.8162,593355.9145,618184.2774,619246.4071,578815.8647,584369.528,581456.6877
25894,3,1,0,87,2015Q1,13091,626099.4973,625808.7917,616531.0109,613349.2967,579073.6611,598552.865253717,615974.3812,619121.4088,590383.7805,620091.4074,585078.4855,589103.0242,599617.3676039265,594651.4378,599885.6724,616866.4408,591060.0581
8613,5,1,1,5,2016Q4,3442,616860.7689,603593.0762,622235.0652,588732.3486,595986.7852,585269.2894,620963.7117,599748.9078078358,589137.7923,614938.8309,571888.0916,615919.2726,607680.7355,571695.2903,618683.0232,606516.04,584643.8794
12897,8,1,0,0,2015Q1,5075,606191.5771,598854.3324931494,589652.7837,604545.5422,597245.2225,598552.865253717,598627.38952835,599748.9078078358,1036422.468,598378.540963387,647513.9768,600642.5045596543,599617.3676039265,652426.2333,901729.9579,584402.7512,599621.6050248608
21341,8,1,0,32,2019Q1,9441,580760.3973,613802.6617,627641.9352,602658.6147,601820.618,598552.865253717,623155.7809,599748.9078078358,633193.7271,598378.540963387,611801.3684,598153.0902,599617.3676039265,603996.9944,578825.3151,582972.7624,622337.766
15226,6,1,1,5,2015Q2,6000,586485.2299,593071.9199,623311.9292,599225.1069,574347.8092,598552.865253717,616489.9555,579275.0358,603164.6484,602296.169,612170.5838,628562.2309,599617.3676039265,607952.0028,594226.8652,616816.6419,572657.3005
2944,7,1,1,5,2018Q1,1168,598955.8744,607010.1699,597947.2427,597904.0417,605584.0935,621056.6424,608873.1721,599748.9078078358,602827.021,574520.9279,583747.6123,596854.2094,613953.5467,590508.0394,599866.5783,589359.3227,616800.0898
22785,6,1,0,26,2019Q2,10708,613756.7131,585905.1765,627187.2564,597389.2574,569600.4935,598552.865253717,584786.7517,617347.6272,588917.1836,595113.8309,591250.348,570111.8466,599617.3676039265,610969.8128,581115.148,600694.3629,624358.4144
7498,8,1,0,4,2018Q1,2979,604008.018,598854.3324931494,621296.5678,600157.9561,624205.5337,607148.6531,598627.38952835,576031.9872,627728.5182,598378.540963387,587677.9617,600642.5045596543,611113.9537,625221.416,575182.6546,610295.9167,599621.6050248608
21209,8,1,1,5,2019Q1,9335,627086.8673,613422.8407,614014.1819,624108.4261,580666.1815,612318.5479,601104.176,589711.2851,610909.4459,598378.540963387,570195.0679,583238.2339,621605.5076,571290.6167,587155.5929,597543.3988,589678.3034
9915,6,1,1,5,2015Q2,3975,604409.8158,579315.0177,587312.237,595043.771,617733.7065,598552.865253717,623757.1741,628873.0114,571148.8569,600480.8769,611887.0104,607222.0866,599617.3676039265,597479.5796,593106.1582,580326.8135,589007.0833
15141,6,1,0,4,2016Q3,5963,595123.8058,601085.1405,579158.5478,597227.2753,604053.6843,596376.5007,609105.9846,608662.8812,581665.3659,628124.0004,598124.6166,575635.1121,573376.4838,581593.8076,609050.0852,585031.9928,609462.3753
22284,6,1,0,26,2019Q3,10215,622227.5218,610381.4507,610242.546,621503.4741,591994.9546,576256.5769,585043.4096,579880.7027,593848.2838,606292.487,592556.2332,609697.3189,597613.0112,624996.9362,626000.7626,604681.9056,618870.3146
21330,6,1,0,4,2018Q2,9431,615457.015,593241.6935,569686.6024,583431.3185,590494.787,588869.401,595190.7525,575451.4022,576773.35,591678.9195,592128.6128,610267.5616,613124.201,603164.121,589007.4727,615539.7336,569184.1273
7895,8,1,0,34,2019Q4,3146,572086.7052,616562.1042,602117.617,608986.7914,611654.7227,581395.2314,612509.3324,589656.7263,605521.605,597676.0328,590160.643,593844.062,609255.675,578292.6321,593832.6905,617528.0472,601767.6066
9344,4,1,0,8,2015Q4,3748,593105.5954,597801.7049,583441.9362,591210.7572,613156.7067,598552.865253717,583749.3062,584308.6055,610033.4665,575112.8474,588905.022,618014.3933,599617.3676039265,572237.5179,605677.891,571724.0783,592817.8554
22342,5,1,0,26,2019Q3,10262,578467.8009,615809.5751,626657.5083,625159.936,605789.5844,627287.5927,572925.2978,599748.9078078358,604798.169,601869.496,605758.8601,608230.5367,626199.6046,606043.0118,584997.6394,598271.356,615104.4956
8743,7,1,0,12,2014Q4,3496,585102.7672,598854.3324931494,610224.8494,591390.3168,590436.7704,598552.865253717,598627.38952835,599748.9078078358,619040.4852,598378.540963387,580648.3713,600642.5045596543,599617.3676039265,618938.9284,599734.7884,588079.5504,599621.6050248608
24463,8,1,0,27,2018Q1,12564,572468.4929,612512.8348,579863.4489,627049.9104,609700.1928,570871.2828,582854.5565,612171.1789,598143.6054,608209.3223,582476.3705,620309.7583,580410.0294,575953.5601,589368.9568,596131.6853,611884.512
6901,9,0,0,33,2015Q4,2745,588098.2764,615787.2358,617689.879,603716.5715,619322.9428,614188.6832,604652.0211,627683.3338,595779.5673,587073.5524,571816.8357,603989.9085,628565.707,604391.0771,622430.4785,569398.2713,596323.3395
4550,3,1,0,12,2015Q3,1829,582091.7557,616137.5922,614837.8284,625311.0892,626451.6782,626494.0073,608104.5689,607898.9814,583609.1685,617146.7738,601363.462,608612.4217,607834.9814,575274.3244,617806.1556,580677.021,581600.9001
17650,9,0,0,21,2018Q2,7186,579977.5872,624772.3613,613533.7111,627023.3293,608307.5461,616069.2594,586094.9864,601971.5171,628476.6182,610242.7401,587961.574,593244.0174,590664.6577,573396.2224,605358.3988,574825.46,605271.8142
24259,7,1,0,21,2020Q1,12469,614732.9854,574685.2009,615960.0201,583866.8302,603836.1363,609181.7478,612625.383,595984.2589,599783.8427,611589.7785,598243.8705,578019.5639,622791.2164,609366.5865,576773.4499,603457.4615,585529.2405
22481,11,0,1,5,2019Q4,10402,618334.8231,600762.1578,585352.0226,588442.4792,622563.0509,608100.575,582231.7385,600903.2652,597141.325,606395.7826,576306.5537,594405.4564,581673.0895,606043.0644,596856.418,578009.8312,576091.9921
1757,4,1,0,3,2016Q1,689,587396.4952,595997.6109,614199.7171,617184.808,584211.0945,603673.973,593000.1472,599748.9078078358,610867.5922,617844.8001,606337.3567,626574.1872,578690.5687,606354.5524,577051.6647,572735.0197,631281.21
16977,8,1,0,42,2020Q1,6838,577112.913,628093.6039,616693.0789,576383.3003,582057.9822,583271.6864,616084.5376,619612.5377,608146.3745,592945.9002,607404.3912,620361.2228,578185.098,599049.8466,592070.4857,626667.5684,595044.7665
6536,9,0,0,2,2018Q1,2608,589950.5498,583269.2011,621245.2603,619330.7184,604256.6339,627905.9496,605158.7021,575056.7515,607522.1767,611267.5245,577497.8216,589488.5204,617291.9749,614330.7739,619576.7253,582137.1465,625584.2286
12067,4,1,1,5,2020Q1,4797,627155.3052,607599.0191,618658.2765,576678.827,595015.4011,573135.1499,589899.0472,599748.9078078358,574366.1458,618157.8812,593566.0048,584573.498,575664.9635,587977.5195,632481.2089,577737.1732,578393.479
14729,11,0,0,51,2020Q1,5797,604777.9001,595607.1953,582310.4888,602874.3081,599821.3838,569480.6674,620381.5851,623414.8599,580283.4557,574928.2557,622244.0524,617238.6427,598352.5668,607894.387,600901.5518,606533.178,603401.5954
13051,4,1,0,21,2017Q1,5137,629263.6983,568925.6216,605823.4025,575467.8952,600846.7455,598577.1839,572663.6101,618305.6298,574916.6139,592371.0177,608787.082,601514.1367,611702.677,613025.5047,631033.3549,614422.3261,623840.701
367,8,1,0,12,2019Q4,156,583252.1618,623784.0736,587810.1169,623350.2363,577998.4907,582883.193,611437.0864,581250.1734,594160.0917,617853.2304,618011.1831,597637.7943,608066.7158,629421.903,581773.932,589305.4582,569787.651
2918,9,0,0,14,2015Q3,1160,708456.8889,628246.4704,598000.4571,594007.6622,611359.4559,620443.4076,604585.3337,634840.9529,702099.3433,592330.5849,633132.9329,632614.2751,607339.6427,605243.3801,584618.9762,591631.9359,571595.4447
23050,6,1,0,26,2019Q4,10987,595541.0562,576693.3487,590398.6831,603191.8076,595840.0767,577651.3675,620830.0478,599748.9078078358,623237.3752,597453.6727,615753.8657,624131.9788,587736.8477,618771.4525,571896.2966,573446.9684,588995.0121
19254,8,1,0,60,2017Q1,8050,581831.3911,609536.5441,606533.7359,608964.4614,593776.6792,598552.865253717,626043.507,594473.7182,609634.7657,615431.7122,617001.8358,568875.4065,599617.3676039265,571158.2508,618383.3527,624676.3026,584509.2495
2492,7,1,0,19,2015Q3,986,623560.2478,598005.6007,602684.9324,610946.5592,582773.4398,598552.865253717,581052.0506,618631.2979,609574.5626,588146.8363,625281.1037,619770.7112,599617.3676039265,610243.5403,609432.1807,617926.1628,626427.7956
15107,7,1,0,10,2019Q2,5947,606929.721,618058.7033,598643.085,600138.8249,617853.2222,607307.0667,588904.9269,577501.6477,600277.6433,617504.2617,604775.1835,628093.24,597053.3254,585263.9765,601535.373,583377.4087,609943.5832
9673,10,0,0,4,2015Q2,3888,582131.5204,600413.6644,616878.1761,580888.0889,578169.2991,598552.865253717,592102.4674,601766.3296,611227.1893,620636.8639,595068.3998,582027.2298,599617.3676039265,572021.7224,571331.6379,601328.3584,576153.4263
23730,8,1,1,5,2019Q3,11743,594644.918,598854.3324931494,592169.955,607382.1791,619765.8527,598552.865253717,598627.38952835,589982.6299,579892.388,598378.540963387,589334.634,600642.5045596543,599617.3676039265,589190.8144,629601.6775,613137.275,599621.6050248608
14925,7,1,0,4,2020Q1,5879,596519.0452,595922.7835,620874.9003,591024.9294,575354.3406,613525.199,612757.8531,587274.3405,591279.6322,571083.1733,568760.1152,623994.1909,623260.4032,621055.2146,572791.7072,585125.0216,599064.37
3859,8,1,0,12,2016Q3,1524,589639.4639,602523.7398,586512.5114,604505.781,575125.8607,572560.0075,608153.1767,598529.3601,576098.7337,593138.5749,572759.843,574772.7035,616217.2502,600972.4754,596657.9083,622675.3036,627924.8896
8651,9,0,0,23,2020Q1,3457,590553.3724,581290.2634,606510.1308,574747.948,623897.8849,582485.6927,603556.0637,578641.0041,615453.8841,595762.9876,613878.3171,575860.6905,571889.3513,603286.3112,606319.328,609189.6068,586527.9487
1692,8,1,0,12,2016Q2,664,604852.9768,580148.3385,584057.4884,622315.8106,599813.9513,622914.1771,622225.7181,604909.2192,589147.5014,626363.5242,579740.7581,608168.3278,607916.472,582389.3077,596441.6945,582467.8902,583740.5827
18833,5,1,0,13,2018Q3,7816,624755.1355,599270.6258,595715.8482,600637.6723,618797.0706,598552.865253717,586404.2808,628240.3303,604963.3644,614799.1733,588835.996,617161.2736,599617.3676039265,583998.7762,668076.5516,575616.6121,627869.5474
21385,10,0,0,12,2020Q1,9470,614379.0509,591142.5778,585402.4454,602083.0431,619981.3122,575069.9267,587119.2801,623361.0023,576412.577,615688.6841,604138.5173,621408.1549,606569.2263,588910.8293,607923.7077,624965.1095,591078.7477
967,8,1,0,4,2015Q4,383,587965.5684,622515.2802,609684.0717,617985.9942,627862.5434,598552.865253717,608634.2304,584486.057,607758.6103,594893.8681,595898.8729,603038.6129,599617.3676039265,579763.7379,601181.4659,610032.7394,578960.0836
7736,6,1,1,5,2015Q3,3089,617791.0669,570800.7458,594051.1683,619353.4286,608427.0007,598552.865253717,570985.7236,594599.0065,590346.2354,569710.192,603633.8103,598277.5017,599617.3676039265,620881.9718,593874.2753,617942.4545,581324.2197
17115,8,1,0,12,2017Q1,6911,626444.3903,595787.1063,591900.3892,621090.1017,582314.0361,596606.6109,584087.343,605879.2845,595819.97,587205.4854,626144.4284,612080.8451,605181.6275,621008.6395,606042.6383,571777.5032,622851.3774
3294,9,0,0,12,2014Q4,1299,608135.2226,598854.3324931494,616213.1015,601359.2711,601692.3,598552.865253717,598627.38952835,621749.3936,570456.4799,598378.540963387,585600.7826,600642.5045596543,599617.3676039265,569805.3691,594740.1976,584286.7045,599621.6050248608
25978,8,1,0,16,2017Q3,13118,607248.526,579578.488,600535.3605,618147.9838,608459.4649,597502.9889,600220.3872,618639.4057,601520.4506,623727.6902,596670.7775,578233.9941,601484.0943,588730.9893,594766.1113,609975.4972,579697.7108
12399,6,1,0,12,2019Q1,4901,589262.7281,603876.6919,613259.363,617898.3466,591834.8797,622488.6969,585627.698,611532.2991,617241.9612,602663.495,575350.5224,572572.2416,612105.5394,608387.4083,604568.4505,589490.322,598508.7526
2478,7,1,0,0,2015Q4,981,599696.0194,592497.2821,614210.7618,617402.8808,613668.4708,608360.2081,581995.5986,620752.6893,586601.8604,600295.8285,625331.8869,597453.5214,614533.5086,580490.2493,591067.0368,620154.5679,582670.9409
9061,6,1,0,12,2016Q1,3634,590645.653,585698.2077,614587.9336,594759.5673,573487.4389,601575.2632,589851.0014,581620.0929,597699.5796,588877.9594,578202.5133,571905.9415,622851.1535,611649.909,600639.2241,605128.1238,580769.6346
13342,8,1,1,5,2015Q4,5234,609203.6606,606066.2083,619303.1251,622624.4557,577404.8689,598552.865253717,623092.0805,589018.5407,586851.8545,569192.6072,622914.9777,625881.4232,599617.3676039265,605655.0797,607312.6641,585203.8982,578156.0913
11353,3,1,1,5,2017Q4,4503,606740.3083,624393.8311,584570.5523,593430.2171,616218.2422,598237.7062,594463.3767,584301.7034,621244.516,602736.9322,601639.5507,616391.9559,576852.832,613626.3314,599789.6695,602796.8439,568866.6567
4731,7,1,1,5,2017Q3,1888,628976.0769,583912.65,607360.7306,604486.0924,585695.44,616035.1527,571318.408,584078.1673,606813.871,588411.1901,609464.9922,620435.4929,604527.2945,627934.8646,573537.5389,597149.2791,571883.3747
2940,6,1,1,5,2016Q3,1166,609932.0979,570574.1409,628310.0925,610242.7609,608809.7416,605289.2801,626946.2609,584005.6769,601141.7396,590388.9561,577049.3952,611417.6549,614748.5243,624408.0029,618006.5367,594209.302,601761.5153
22536,6,1,0,26,2019Q3,10449,627851.3479,587775.0549,620189.3388,601964.8865,617099.7307,598552.865253717,572485.1903,599748.9078078358,578010.2935,610275.9934,575943.15,601020.9818,599617.3676039265,615813.0707,590917.9123,609444.0031,605403.3776
6159,9,0,1,5,2015Q3,2464,587635.8479,579538.2489,580332.4291,580692.6806,585770.9601,598552.865253717,600859.6983,617831.9723,592674.7298,622881.5322,620168.233,595746.0172,599617.3676039265,597159.1149,628100.4515,605115.6016,587536.4582
27703,7,1,0,22,2018Q2,13822,591196.8389,573181.9236,583903.6951,602339.4399,616574.9221,619951.1181,620611.8812,597142.5187,593068.9251,614979.1401,592992.1127,624822.042,622767.7989,574052.3765,603047.7238,597075.6452,613693.9104
20715,8,1,0,4,2019Q2,9011,614550.6952,622040.8911,592547.9158,576902.4032,618861.2583,622344.9857,571220.1011,622370.1926,624776.536,599700.5363,604474.6082,583981.4038,617011.8084,610201.4121,580569.3418,570335.5646,583488.5396
4851,7,1,1,5,2017Q1,1939,571008.9697,607160.7659,586159.6976,613971.2626,584710.388,624775.0696,624096.4339,586234.757,580256.2037,594009.5827,594297.5869,619010.5623,624497.8861,615877.1728,582450.5881,620372.2992,597900.8956
16510,7,1,0,4,2019Q4,6610,581489.7993,576727.7686,615177.2179,598674.2964,607768.0089,604888.3953,579260.0566,581926.6114,599161.8367,616092.7794,579819.8713,615170.8791,629088.5509,596934.0326,597848.0562,601147.2085,621839.4434
15822,8,1,0,26,2019Q2,6293,575985.4811,621543.5317,622572.2517,588122.7708,612518.6868,584293.6045,595977.7804,589728.5664,573961.9615,594421.5781,616280.3231,592965.5324,574545.5309,601239.5506,623821.6101,606868.529,592900.8343
8840,13,0,1,5,2016Q3,3539,574930.7669,620450.8376,592208.1291,574756.6302,628274.8501,621427.1955,603499.0366,603865.9786,584544.2836,602502.9735,570233.8949,594270.5701,623087.115,603628.6907,579435.1622,624276.8288,626002.3053
6006,4,1,0,10,2016Q1,2396,604490.4758,579843.1598,621929.6624,584429.2934,596497.8157,598552.865253717,616710.8559,599748.9078078358,619662.9893,593893.3399,598258.0678,619205.7267,599617.3676039265,604643.3145,615709.9284,575825.8294,601072.2444
26460,7,1,1,5,2017Q3,13322,602057.2914,572110.3869,593823.6491,570681.7442,608432.9497,617039.1972,623930.4323,588238.1193,595141.8189,581540.1078,602767.557,600966.8911,588548.1038,609811.9122,614252.6211,593209.1758,592289.1144
18284,10,0,0,30,2019Q4,7508,627978.0518,611697.5423,604335.2945,595401.1612,610556.3261,622735.5739,571035.9329,599748.9078078358,591360.4841,598378.540963387,620748.7814,612072.4699,593329.0258,590103.6252,592216.8946,577790.908,599121.1464
5563,7,1,0,11,2015Q4,2219,616595.6383,612603.2601,623432.0587,577243.7057,574699.7549,604368.4757,569565.9729,594593.4712,618122.9632,610334.5321,599567.8479,623198.4801,621733.1834,596153.6598,618610.7982,569408.2747,625777.3509
2165,4,1,1,5,2017Q4,855,600478.2973,609705.743,603062.2989,577273.3454,625285.7261,613911.056,581255.3543,599748.9078078358,629015.4582,626771.8519,586862.9913,614018.2241,570318.5038,572918.9756,628779.3531,576775.0732,587185.0989
26822,4,1,0,4,2015Q1,13439,603604.9474874921,598854.3324931494,598552.2353592789,598479.9032734132,604887.5872,598552.865253717,598627.38952835,599748.9078078358,604836.670615974,598378.540963387,602707.262,606575.5592,599617.3676039265,589655.7254,603193.691448228,584918.7094,588495.7616
20975,7,1,0,11,2019Q3,9162,576305.7575,603282.9385,618377.2584,575403.5681,604066.3003,580711.4266,578036.5512,602677.3807,583355.3812,579498.0587,577766.8204,610582.9358,574134.1929,606793.2931,621077.6415,572823.6447,572230.2975
310,6,1,0,4,2018Q1,135,578202.4081,581502.8433,624263.3557,574147.3256,619743.7304,601408.5073,624857.0957,599748.9078078358,627410.094,593522.3836,575213.9418,605642.4445,609719.9428,619524.1957,588584.7105,620512.133,628769.5505
22270,6,1,0,26,2019Q3,10200,598132.4135,586355.3497,619610.1599,622515.1894,577855.9765,586039.1848,627601.4321,599748.9078078358,624647.5761,591902.3892,582147.8228,569510.3126,600543.9249,595624.721,586087.4317,601269.5668,575635.2125
8239,7,1,0,58,2014Q4,3285,628975.1854,613894.2119,621062.4885,624127.0468,569660.4298,598552.865253717,617280.4421,586395.7311,593402.5101,598378.540963387,572549.9065,623783.7145,599617.3676039265,574690.4718,608036.4562,614245.0608,599872.1272
11157,4,1,0,13,2019Q3,4432,587384.0918,589476.3271,613601.0361,577222.647,626825.6712,578523.9428,581930.5612,599391.1308,590216.061,574208.472,595916.3379,592524.829,624007.4252,590125.1144,606355.199,585580.913,607834.7114
