,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_14_Y0,Variable_22_Y0,Variable_1_Y1,Variable_13_Y1,Variable_19_Y0,Variable_9_Y0,Variable_3_Y0,Variable_30_Y1
21004,9,0,0,4,2019Q4,9181,624494.8124,626840.2991,617979.6866,618718.0323,576247.5608,597625.6929,623929.2259,611604.1629
2121,7,1,0,19,2015Q4,834,626338.032,576827.2135,611437.7795,617964.8149,605068.0487,626927.0433,601960.0401,575382.2148
19331,6,1,1,5,2017Q2,8093,584832.7655,583192.124,599215.2841,618394.9757,576281.0803,572223.1309,597734.4491,598258.7595
12869,9,0,0,12,2016Q3,5068,578826.115,591245.2251,585875.4043,584585.9733,621690.154,629121.3568,621655.8066,570215.244
17353,7,1,0,18,2016Q2,7034,584099.5703,593682.2906,572270.1418,597821.8747,591336.3198,609320.5513,617186.9839,594002.5131
852,8,1,0,15,2018Q4,345,591807.8155,617213.856,606696.6087,617950.1357,577093.5425,627808.5783,616120.6539,602360.6869
10086,9,0,0,83,2019Q1,4039,574965.7863,586016.4629,606126.5551,599744.5732,578284.0222,583890.5941,614037.5486,595680.4213
22046,9,0,0,66,2019Q1,10019,597673.4777,572752.8566,582779.7093,612100.7273,579314.1821,599617.6918,600518.7399,614448.8486
3808,7,1,0,30,2020Q1,1507,611102.6683,569718.2655,626292.3858,628354.2433,619595.2009,593694.4611,615860.2601,577128.7889
23389,6,1,1,5,2020Q1,11349,585998.1112,590060.989,613014.2988,621924.7267,578416.8901,597714.7132,582867.5908,603581.5826
18291,6,1,0,4,2019Q2,7512,578135.7075,605116.2202,590773.1142,620129.7111,616574.6295,601057.3147,610309.2405,603998.2792
8235,7,1,0,4,2017Q1,3284,625028.1578,607412.242,605828.8848,595399.9773,627080.3835,588099.6699,620325.5894,607899.1488
19462,7,1,0,4,2018Q2,8176,573770.3516,606060.8169,597346.1733,572462.0903,572977.1681,605978.8662,628666.1501,624850.6976
5364,7,1,1,5,2017Q4,2137,581176.1951,580422.8078,600723.545,587174.3685,573398.2652,623623.6862,611574.0102,607364.7192
2468,7,1,0,8,2019Q4,980,579868.3584,620959.4905,622719.5325,601938.8936,576626.2867,591026.6932,574378.747,594067.4515
20421,8,1,0,34,2018Q2,8796,581862.4956,586132.0943,596309.6158,592260.38,621030.1303,569941.0692,595199.5685,621148.4056
10690,6,1,0,16,2017Q3,4263,619820.917,581738.4518,626723.409,580126.5663,616159.2488,582067.9003,593461.4487,624378.0325
2289,7,1,0,32,2016Q1,908,622958.6616,581444.5597,592607.193,577382.7961,586520.0262,584960.2326,600341.1601,580023.5859
2370,4,1,1,5,2016Q4,935,610257.3249,573660.8609,593042.759,601438.8687,578285.7794,576169.1143,623042.9563,600747.0931
17534,7,1,1,5,2016Q2,7125,596158.8903,574515.1221,575574.0519,573904.2541,614919.9292,576248.6822,630743.3472,596183.7078
27727,13,0,0,4,2016Q3,13830,571268.9602,574670.8155,570218.6648,603888.9871,576297.5225,619271.312,619358.0364,609707.5924
2002,10,0,0,62,2019Q4,787,608348.2515,613784.9592,571580.1118,602687.3508,588288.3441,614775.4429,588706.8435,579229.7508
28184,3,1,1,5,2017Q4,14016,576800.0052,574087.602,617776.2592,607732.6285,619594.8993,574143.3519,625053.1448,619912.9251
16833,7,1,1,5,2015Q4,6762,603784.426,605311.2159,606565.2516,613293.4344,608657.6246,578009.4617,592274.0357,607009.4631
14482,4,1,0,13,2018Q1,5694,589206.8388,598233.9126,607737.2453,626494.5321,615524.3443,600333.4846,613615.5716,572717.9351
14002,8,1,0,13,2019Q3,5502,597955.9445,571315.2734,586638.4069,584737.0758,583661.6422,614602.4715,615272.8743,581934.1347
10835,8,1,0,4,2015Q3,4312,609348.3795,601928.8841,614344.4354,581091.3732,603367.0506,605847.2986,570510.8685,583455.9627
777,9,0,0,33,2018Q3,316,630401.9619,589453.8575,625062.4788,595460.9055,699353.6285,629550.9299,667286.5756,571776.511
22788,9,0,1,5,2019Q4,10712,617951.189,625138.8177,618460.5898,583189.4414,608288.3253,591996.0585,624018.4299,589548.1816
22164,8,1,0,51,2016Q1,10120,628710.9256,632723.459,638935.2564,602059.9594,627550.3737,625161.7245,640573.4036,592750.1325
80,6,1,0,2,2019Q4,35,598915.5589,607557.0033,621357.092,600836.6424,595584.8611,583009.552,577147.2389,613210.2576
6960,8,1,0,0,2019Q4,2766,582279.5797,623430.6708,599330.3958,577805.3568,617351.4679,581655.215,619219.4566,592658.4122
3202,4,1,1,5,2015Q4,1260,626839.2564,603012.6178,612790.3136,592157.9483,585113.8257,595100.7194,595834.172,600808.0747
22447,7,1,0,11,2019Q1,10364,627645.6265,629159.7279,626475.5673,628036.4729,577389.6957,600841.8317,594507.3323,627587.8206
6881,7,1,0,29,2019Q4,2741,619822.6924,611410.6351,602381.7729,610482.6044,589167.7863,572031.2691,619249.4572,572716.6437
1912,6,1,0,12,2017Q4,750,586419.6704,627847.1898,605029.9415,608429.3688,575618.3412,619498.0602,617784.1751,577945.6637
9618,6,1,0,12,2019Q1,3867,619705.5638,582631.0571,586773.0909,625883.6653,612555.9335,575793.3868,617737.0835,572050.5597
15440,6,1,1,5,2016Q4,6099,620756.3899,628117.7507,588827.3691,582511.607,610569.6478,613844.4805,620074.937,615129.1261
839,7,1,0,0,2016Q3,341,586623.1522,625295.1169,573465.0659,588864.9233,581637.1912,581869.4257,588248.8601,626437.8431
17216,7,1,0,43,2017Q2,6962,592561.1545,614046.9782,586451.3396,572234.2485,595147.856,623441.6255,608342.1368,591715.24
528,6,1,0,12,2015Q3,221,607858.6276,611781.6594,581808.2695,597678.0837,571596.4346,608175.2485,603256.2123,585451.0501
20153,8,1,1,5,2019Q3,8607,605717.8747,570773.4624,588626.8977,592330.4227,586645.3205,601433.9205,578312.7909,592903.9916
20690,9,0,1,5,2019Q3,8994,580519.415,607343.0209,608318.0608,613817.4367,590734.9169,595593.8839,593360.4412,609085.9253
17042,7,1,0,57,2016Q3,6873,574738.9675,584307.992,593548.4564,608810.9621,591238.3309,582754.9248,634201.9467,594894.4953
22129,9,0,0,26,2019Q3,10088,625512.2274,612870.64,612146.5403,589682.3408,581059.9636,571611.9211,611409.2536,624462.2955
20116,9,0,1,5,2017Q3,8579,591884.2698,609438.4712,628146.8198,588713.5741,585338.8731,615921.3155,621778.3125,593613.8616
25934,8,1,0,12,2018Q2,13104,577358.1995,588982.5205,590949.0365,613455.7572,594319.4761,603527.9911,603526.0077,597489.9791
20768,8,1,0,35,2019Q4,9036,628673.1164,576083.1514,599874.966,589832.4257,597099.6581,577569.4311,604157.3583,615753.4576
3303,5,1,0,11,2019Q2,1303,614009.9008,624437.972,580932.4852,589158.0351,623762.4381,615724.5554,586243.7546,630421.1749
11595,9,0,0,4,2020Q1,4610,621885.1289,585609.1869,578297.2533,603066.2836,611452.9033,625434.2942,615266.3342,594802.0123
3589,6,1,0,12,2016Q3,1425,624809.8366,603186.5712,591137.4316,570404.163,616737.2173,619083.693,593482.5338,595263.4258
21856,8,1,1,5,2019Q4,9845,598199.0542,617887.4302,614953.178,622391.3056,588358.2114,577057.0404,626561.6174,605976.3687
2067,8,1,0,10,2017Q2,811,580843.4553,618282.2518,580530.32,600492.5147,580004.0381,570769.1209,607674.9096,576179.9786
18086,10,0,0,13,2018Q1,7402,570550.9502,608037.1726,581316.6009,571655.0278,629554.8248,573926.0543,622649.6266,599904.1493
6592,7,1,0,12,2019Q3,2636,623861.8779,623836.0194,626235.8233,610864.1131,622407.8139,598916.4716,582723.0451,613993.4518
8438,9,0,0,45,2020Q1,3370,579818.9861,623448.0044,581458.1757,592206.2721,578104.2397,623426.0235,592166.7277,623614.1137
7693,6,1,0,12,2018Q1,3075,574704.262,617740.6064,628228.7044,608178.9689,599601.0279,616233.8037,615858.3747,604598.2794
16718,10,0,0,42,2019Q4,6707,576297.4683,588428.1082,612504.1118,614680.3388,613880.5214,604208.8271,627393.9093,625488.8353
15766,6,1,1,5,2016Q3,6261,601354.8621,609145.3145,613407.3322,613287.641,571684.4148,597369.6595,608395.5172,594703.1166
17860,5,1,1,5,2018Q3,7291,591559.6923,611744.2787,613091.6136,588362.4342,596101.7661,586426.7196,584956.9432,582169.7979
26795,6,1,1,5,2019Q1,13427,612356.6803,611085.4274,577617.4149,571764.4248,574419.9328,616803.3534,585179.7115,624999.821
27613,8,1,0,13,2015Q3,13781,614083.083,621242.7664,590775.3861,579495.8111,607733.1851,588799.5618,623253.939,617767.329
17072,8,1,1,5,2019Q4,6892,608416.9777,600469.6,597728.2454,617003.7688,625783.4685,578684.3701,629884.4885,619903.5988
16012,6,1,0,4,2019Q1,6370,616803.8957,608270.5058,581086.5197,592893.244,590639.9697,580017.8092,622565.1292,630758.5402
24780,8,1,0,90,2016Q3,12670,583850.6132,569731.7442,593009.822,613601.6063,622941.7754,588441.3526,618352.6263,612538.1816
3505,6,1,1,5,2020Q1,1388,590019.5172,609359.5924,594068.513,574231.9491,603065.8912,594704.8274,570478.2303,575753.0396
20289,8,1,0,12,2020Q1,8697,612076.9839,608404.6716,624131.9387,607022.6808,613119.9251,577446.046,604168.2758,623674.469
16966,10,0,1,5,2019Q4,6834,572991.2197,611931.9962,588705.955,619028.285,627593.0459,623272.0974,603035.6888,569312.2414
7816,6,1,0,12,2019Q4,3114,626134.422,575359.7593,612460.2546,593100.2405,597120.1351,587087.1199,589020.4411,594554.3188
26911,5,1,1,5,2018Q1,13468,584912.5596,596201.8816,626742.3535,570286.1822,601377.1931,627156.3767,587086.7268,628125.3584
17815,5,1,0,12,2017Q1,7271,587675.1553,608461.5636,581079.3597,626116.3901,609053.5684,573438.7057,590133.4021,611275.5754
13097,5,1,0,13,2018Q3,5152,624679.9069,616990.8725,583884.0778,590230.0551,582271.5104,574443.5711,590629.56,569195.3282
11944,5,1,1,5,2016Q1,4747,613709.0377,575653.6238,590099.2309,583060.7323,583498.7174,574990.4858,577501.215,572475.8477
4215,7,1,1,5,2016Q1,1685,614781.0512,600389.7378,628387.1873,581985.921,584643.977,571053.9676,607926.3528,580923.0349
4139,7,1,0,32,2016Q3,1654,627585.0744,627805.8674,624533.9739,593954.8508,629604.4827,584371.7863,595606.9981,595300.1961
4262,8,1,0,35,2017Q2,1708,612869.2404,573102.6641,589626.4064,613248.7475,571949.6287,591919.968,573116.4339,624158.9245
25175,7,1,1,5,2016Q4,12830,568820.5503,621954.5577,588957.8912,579147.8438,576749.8087,614035.189,590164.589,571340.6884
9695,7,1,0,0,2015Q2,3895,595204.6413,613161.7645,584215.1394,589100.462,658129.8716,649010.6278,597335.7395,615090.619
6173,11,0,1,5,2017Q3,2471,585712.1145,627759.9794,582074.782,577373.6307,602996.0234,629173.3441,591681.1634,605502.3444
10582,6,1,0,14,2017Q1,4225,603768.106,602594.3236,600416.6479,597284.3531,586019.2829,578607.9316,569781.9655,580278.1141
1082,7,1,1,5,2018Q1,422,581522.699,593281.2377,602637.3592,571452.3367,602623.8337,573986.8404,572931.2447,600957.6975
21828,8,1,0,20,2019Q1,9828,600875.0142,623504.1699,613308.5551,585221.3393,581049.0111,609338.3129,617660.6871,615716.5202
23532,8,1,1,5,2019Q3,11516,612399.3812,576236.0502,625971.9728,623738.3432,614375.5493,628427.1454,593501.2639,597932.5035
5238,5,1,0,21,2017Q4,2090,610925.1468,607336.1436,628674.0553,594216.8098,609627.939,601435.9831,613006.2825,618947.1867
27775,6,1,1,5,2019Q1,13848,578143.0296,590206.3655,600295.0851,606856.7815,575227.2681,590739.9036,605478.5308,588063.7063
8021,5,1,0,12,2018Q4,3195,609960.8433,592755.0466,600592.9093,623982.203,620853.6453,614217.5979,609842.4228,627051.3064
8209,6,1,1,5,2017Q3,3271,589063.3951,604118.2979,611343.0501,617210.5286,621234.3162,589536.5149,593753.8163,606842.2871
25047,10,0,0,27,2018Q1,12770,603206.7406,599881.6,600822.2503,613959.531,573192.547,601054.3827,605615.8912,570089.8717
20565,5,1,0,10,2018Q1,8908,601646.391,577141.3378,614945.0797,625478.9167,616526.3816,601135.6102,608720.7946,599819.9826
18852,10,0,0,8,2018Q3,7827,569383.71,599661.3321,572585.1353,599322.6064,576998.5058,577981.9163,581927.2895,568786.3193
19805,8,1,1,5,2019Q3,8382,605821.5722,573233.0989,613458.4097,607411.56,587020.9543,584614.5977,627932.4634,584790.6274
4407,7,1,1,5,2020Q1,1765,581960.9684,603247.3011,618485.9613,572538.5554,581810.0854,580153.7255,579071.4681,587152.3507
330,11,0,0,11,2018Q4,143,608512.6445,584647.3404,605347.164,596993.2458,620854.301,577529.5066,589301.0482,595832.31
20607,7,1,1,5,2017Q4,8942,577569.0335,597569.5269,598191.4423,623572.0562,613326.6995,608819.9411,574003.7533,624517.8834
18740,5,1,1,5,2016Q4,7760,581798.9234,608475.0611,601977.1126,612703.772,571051.1794,622593.0183,605305.2142,608524.909
5390,7,1,1,5,2019Q1,2151,597561.1717,597383.041,609991.366,589230.1428,594328.5569,628137.4993,582906.8051,612407.0179
12168,4,1,0,12,2016Q1,4824,609547.6474,600624.458,620122.6782,607190.778,575050.1365,587290.6023,614108.0467,595047.28
18715,9,0,0,16,2018Q4,7743,601139.3749,610057.1576,601226.7739,571158.5096,614096.2394,594600.7968,627036.5367,583025.1798
16880,8,1,2,34,2017Q2,6786,629666.2147,610145.5332,595153.8113,587188.8838,664588.0732,636799.9359,620337.2294,625861.9763
20061,6,1,0,38,2018Q4,8547,627602.8889,586948.2362,585465.3044,619028.6569,606013.428,589082.2843,570448.5922,619880.2444
14529,7,1,0,27,2016Q4,5712,616647.7421,626383.5333,575201.052,589001.902,582391.1364,569760.7288,576011.4054,614413.1112
15892,4,1,0,12,2017Q1,6320,579680.5861,574315.9367,585962.4566,601877.5727,589591.4827,595944.7218,598539.1856,576174.8267
2003,9,0,0,62,2018Q4,787,618995.7229,627118.1657,597516.4751,578235.3862,578747.3982,586720.1609,599518.042,581362.6258
25875,7,1,0,12,2019Q3,13087,580121.9541,609199.8177,612197.7154,625058.2273,586455.1373,577501.8791,613118.9071,601462.624
4599,6,1,0,11,2016Q3,1846,616924.8844,619414.9126,590147.7309,583482.7572,607376.3379,585687.7547,620177.9712,605407.5911
27776,6,1,1,5,2018Q4,13848,571917.7643,611716.7207,591540.4605,576940.1351,608069.4933,626913.3553,569947.6024,621954.7352
6222,7,1,1,5,2015Q3,2487,605818.6721,621598.193,627314.6555,589407.924,614212.5544,596874.6014,585607.8096,616765.4674
8434,11,0,0,19,2019Q3,3369,589428.0285,603123.9977,571122.7401,607785.0603,591268.4132,574172.0917,597936.928,613171.4
18211,5,1,0,11,2016Q3,7470,591143.2993,604292.9861,610864.2493,608036.0655,571641.6169,589471.8297,617486.3409,571996.9521
13740,7,1,0,42,2018Q4,5409,620716.0238,587212.3836,586927.2957,576268.0454,602229.3216,650625.883,588264.8865,615711.4866
24322,7,1,1,5,2018Q3,12518,609889.0973,568856.6342,582979.0947,583728.0891,617645.6951,595078.792,602017.0049,581791.7723
13963,11,0,0,13,2020Q1,5488,611759.0519,569962.0982,594143.2435,577789.0132,636438.9109,596496.3206,604454.2347,597429.2508
18160,8,1,1,5,2018Q4,7447,625779.0165,622341.4303,587018.1078,600164.5959,576492.2664,579793.7049,624028.9417,620350.5922
392,5,1,1,5,2018Q4,168,574565.1914,624793.6077,576345.0297,614165.6862,572321.3954,594092.4284,570611.9836,612682.7673
21237,7,1,0,4,2015Q4,9356,592354.978,584898.8175,625264.4397,575336.2239,645377.1423,643185.0688,617087.3684,587123.4792
8362,5,1,0,2,2018Q2,3342,579627.3988,582470.6807,579389.5531,627383.1394,607111.9908,599783.7946,611913.6935,581448.0374
4176,7,1,0,12,2016Q3,1667,592855.2275,592654.9646,582968.7799,621292.9451,582085.2836,579452.7968,590941.7317,578969.4942
1094,5,1,0,10,2018Q3,426,593258.9783,595131.0974,592903.8244,593727.6541,644207.4387,638453.3143,640868.4806,599008.7557
16830,8,1,0,4,2018Q2,6761,575225.046,621113.48,627920.6143,591034.6434,615881.4725,584831.2166,594518.9166,589894.4192
20645,7,1,0,13,2018Q3,8972,623732.4123,619403.9762,587065.4235,597177.6949,590478.8612,583072.2414,578164.8028,605138.8412
1262,4,1,0,12,2019Q1,498,610315.0238,585298.8823,573331.6203,572027.0021,586046.0481,601973.5627,619172.5812,606146.9732
4674,7,1,0,18,2019Q2,1869,617660.3953,615721.7366,590503.9621,623948.0241,623077.3892,624018.697,572158.1174,587057.7619
15446,6,1,1,5,2016Q3,6102,596855.6338,573038.2825,574282.632,586597.2104,605952.5118,601921.6003,579217.509,581277.3395
2759,9,0,0,2,2016Q4,1097,628721.7873,596334.9101,626147.1018,598766.4513,582591.2987,579331.5319,602474.8492,614030.1163
3825,5,1,0,12,2019Q2,1514,586131.2704,580294.0447,604087.0683,589184.0992,572945.2735,617710.2321,595631.9786,611355.5316
2456,7,1,1,5,2019Q1,977,611146.753,599177.5882,621466.0337,623582.1739,618686.5688,615136.8834,590930.4877,602738.0145
11676,8,1,0,20,2016Q1,4641,613160.3425,599664.5124,611284.4217,573874.7238,577088.7257,609968.8996,583864.981,600813.4981
26537,7,1,1,5,2017Q1,13349,616669.3032,622252.0933,574346.7727,578713.8452,610463.8001,600094.2358,610298.7696,591130.9323
12413,4,1,1,5,2018Q2,4906,577135.8695,616353.2938,596654.1762,588158.2298,626384.3039,622988.2209,572481.8284,593932.2374
26495,6,1,0,12,2015Q3,13330,583573.0194,570904.838,576255.0278,621918.0995,604248.2138,587551.6787,620533.3601,601108.6054
16575,3,1,1,5,2019Q1,6635,589670.8565,588619.8345,602242.7902,568836.3808,607339.0158,612399.5742,597278.0736,621138.3156
26656,13,0,0,20,2019Q1,13384,629218.8832,598090.6273,623957.3453,595980.698,625352.4487,576475.6181,592342.7476,624157.7898
6531,5,1,1,5,2016Q3,2607,607985.689,622900.2663,624722.9137,598324.6963,635570.1168,597596.7398,580974.7126,592365.5835
16127,7,1,0,3,2019Q3,6414,602031.5346,580718.2585,626820.6014,582912.6658,597004.4748,608357.1224,603317.157,608506.9723
1207,6,1,1,5,2016Q4,470,576600.7555,581706.3793,589922.7975,587478.7835,596615.9747,624940.1006,596744.702,617981.8265
26245,5,1,0,19,2016Q1,13234,602495.0858,586710.3377,572721.5667,577610.6786,634173.6276,585866.3118,574390.1771,596634.8685
24039,8,1,1,5,2019Q4,12160,591542.6431,616525.2865,589476.7979,602363.7539,591275.0777,571482.0739,619590.0603,613700.2952
10692,6,1,0,16,2016Q3,4263,609909.8166,617171.3541,623093.8417,586629.4103,592198.3821,626769.7584,614155.8438,571870.613
16815,7,1,1,5,2015Q4,6755,624841.4652,620328.0066,617429.3856,627513.0668,623885.3757,595495.2805,624948.0536,596373.5571
1552,4,1,0,12,2018Q2,614,612270.2767,581338.2175,599949.8437,622239.6243,579944.2296,588405.3237,584095.0687,575337.9664
12011,5,1,1,5,2016Q3,4774,579865.1495,604922.8012,599192.8233,591913.547,588626.8195,620373.4206,612465.0087,572929.3043
14472,7,1,0,21,2016Q3,5690,572534.5362,611680.5121,627446.3462,605138.5923,595571.8768,573023.3276,601926.0846,627316.3569
2561,6,1,0,12,2017Q2,1017,609506.5098,614421.052,590597.6116,625518.3259,572501.9608,625966.8114,623381.8385,617688.1471
19021,6,1,0,18,2019Q3,7913,613268.0156,598796.0207,593425.6272,594115.9446,641330.804,604200.5395,597831.7371,601369.4885
26853,7,1,0,12,2019Q2,13453,597743.1768,614805.7964,589340.9604,583027.698,578431.9244,619250.4606,603621.8226,601384.1124
974,8,1,0,11,2020Q1,385,573289.185,598072.5642,599470.9519,612097.0556,593569.19,629309.2024,600010.6494,568955.5659
9601,7,1,0,35,2018Q2,3863,589562.1198,576129.6069,623983.0639,606463.9895,594128.755,603153.625,613362.7071,612530.0545
6620,8,1,0,12,2018Q1,2646,594977.2657,605957.5456,617075.3481,591179.4323,584774.1817,616381.2458,594921.8399,611892.2953
2656,7,1,0,12,2018Q2,1054,577267.7293,574652.3347,574138.6406,581200.332,591715.8164,597795.848,617054.8732,619714.2838
7508,7,1,1,5,2016Q4,2984,607499.8101,578762.3596,608051.7416,573148.8554,615552.9351,581027.9387,569182.6135,606663.2057
12508,3,1,0,21,2016Q4,4939,597267.1278,632872.2372,632779.5919,602003.153,622307.5373,628964.4154,624841.4737,596420.1264
22167,8,1,0,35,2020Q1,10124,577708.7343,625683.2594,590005.084,573465.8805,572473.3758,620297.4101,587424.7087,576742.3923
26670,7,1,0,16,2016Q2,13388,622619.6488,596453.1478,586240.3397,614815.3775,580400.852,621510.984,609084.0561,584758.0257
25157,6,1,0,12,2018Q4,12823,573312.7399,611769.2857,580029.1734,616028.5474,624367.743,594501.8085,622300.8541,593163.7123
11457,5,1,1,5,2019Q3,4556,615752.9967,595346.9022,615986.1252,620781.1554,615381.411,572750.3022,624460.71,609908.4724
27462,6,1,0,12,2017Q4,13719,602064.9738,623214.2158,583444.4544,621020.9491,599748.2304,610293.861,619436.516,592916.2889
9157,7,1,0,3,2020Q1,3667,599383.4656,608198.7552,580466.7779,608485.0858,626275.9682,582759.8289,577717.2772,629015.569
20494,8,1,0,0,2020Q1,8862,615919.4641,627853.6867,574414.3007,570289.2023,629743.5384,587739.0634,596986.5269,618608.2213
7292,9,0,1,5,2016Q1,2895,574613.0779,570015.5025,576503.3286,594962.3926,619620.3453,619431.2875,601946.4943,595858.8753
956,9,0,1,5,2019Q2,379,614915.1519,614253.0979,577977.2142,598814.2667,587779.867,585286.2665,632043.6965,611245.3131
17190,6,1,0,33,2018Q2,6947,570923.4149,580367.1698,570370.7274,574554.7004,570587.9894,599292.5342,611453.1065,598839.374
2344,5,1,0,11,2017Q1,927,590280.9854,598432.0288,610410.7074,606644.4099,601127.7498,626274.737,585384.2819,606270.7417
14719,5,1,0,42,2017Q4,5794,579706.2383,581860.7451,615354.8838,597453.8896,613406.9783,573879.3203,572890.5879,605453.9018
22777,8,1,1,5,2020Q1,10701,621453.6308,596719.5608,581575.2519,596961.113,610958.7489,610671.5786,587933.2613,605920.3973
18582,7,1,1,5,2019Q4,7678,570035.7984,597642.6058,597181.9137,625642.374,589871.8836,584844.3048,591858.0003,615133.1341
