,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_22_Y2,Variable_20_Y0,Variable_19_Y0,Variable_3_Y0,Variable_24_Y0,Variable_14_Y0,Variable_29_Y1,Variable_12_Y1,Variable_13_Y1,Variable_22_Y1,Variable_22_Y0,Variable_21_Y0,Variable_16_Y0,Variable_1_Y1,Variable_29_Y0,Variable_1_Y0,Variable_22_Y3,Variable_12_Y2,Variable_9_Y0
3036,6,1,0,62,2020Q1,1207,597268.1595,608372.0519,583811.1636,594892.309,581332.6036,569238.4742,606845.6728,598950.0894,583909.3137,619982.8866,612223.0844,589708.0667,654467.5315696748,612762.452,596759.557,606778.6467,576614.5407,578721.6258,629280.7983
11191,4,1,0,12,2018Q1,4442,577790.379,575958.511,597631.7799,605324.495,573271.5746,611288.1699,604341.8939,573585.0637,574865.7973,614259.0597,599776.0634,607593.6803,576280.7137,618299.8518,601756.8904,618109.0062,591521.6081,625230.2707,588160.0114
5669,6,1,0,11,2015Q1,2259,597920.4025853556,581617.2863,624914.9501,610321.7551,614126.9024,574820.234,578294.2288,596694.4326,612643.0153,608946.7637,623612.98,578820.2305,596442.1373,584570.8883,627484.0245,596012.9405,599027.5691888243,598187.8284158625,592664.0607
10383,6,1,0,12,2017Q4,4155,612835.4447,586622.7631,585625.3326,573205.7334,625685.1441,607275.3513,582385.3977,611471.2603,579985.6625,597968.6808,614224.5477,622207.8069,595398.6501,587612.6503,608127.8507,603555.4353,586916.4703,614404.5864,589116.4996
4865,5,1,0,3,2017Q1,1946,569177.6786,571166.6435,617832.0746,591903.2149,616324.8411,616977.677,588503.5505,610242.937,593632.4566,611768.8771,577783.8108,602305.2623,623138.1508,574986.2476,600457.2847236438,587491.1778,590823.8939,626563.8632,615322.3139
9667,8,1,0,43,2015Q3,3884,601758.5992875753,606592.8942,597605.2646,598232.4386,600888.786,608630.8129,633654.593,624413.4294,617812.8355,620788.8051,583018.1758,628151.3779,613000.2974,583152.3342,563112.3736,577542.9858,600971.9664727093,599782.0967766227,592818.8635
507,7,1,0,35,2015Q3,213,597582.5172117709,582046.408,624868.6528,621644.0623,618933.0798,576303.0036,596586.2672,581994.4147,577757.9231,624567.386,602907.9547,600264.31,617124.417,611918.7815,569557.0397,577673.6739,598706.3257154258,598194.1608931577,583528.0313
10005,5,1,0,21,2019Q4,4009,605421.1397,611397.466,626967.886,612297.0925,605984.8089,603542.8752,601059.3418602205,626010.8983,578765.1753,608010.1382,569628.3694,604197.4944,623772.9449,592158.7816,600714.830438545,589545.253,575542.4506,586847.272,577012.4382
5154,8,1,0,8,2019Q4,2060,585794.0308,627916.7096,581940.2112,575258.5783,598899.938,574837.8432,610880.1336,617994.4851,624582.9075,575159.9969,572972.2032,569420.5837,655191.7185641737,585739.1214,627243.3415,609140.0611,613331.1801,604359.6448,581077.2444
11197,6,1,0,20,2018Q3,4444,615863.8041,581412.2411,590499.8516,576240.1694,591811.8199,581341.7344,575381.9187,579821.2918,573627.837,582008.1105,576369.0697,604782.6664,598265.79,620456.0134,612300.775,596502.8028,596803.0745,615464.7592,630144.5052
24769,7,1,0,12,2017Q1,12668,590461.3186,598615.4925,601435.9503,617264.6829,615553.0812,622616.9503,581357.4345,601264.9944,572756.2592,623230.8247,597882.6046,588273.1102,612756.7375,586124.4803,594445.1426,609117.3962,594046.8588,626948.8937,606803.3682
17169,6,1,0,8,2019Q4,6941,599394.4589,601287.8317,629966.4825,617235.7648,616159.5094,631800.8065,624510.4466,595722.0277,610012.1563,609110.8263,584097.5897,624352.025,621058.4583,584450.3643,573733.1273,577790.8148,587322.378,602337.8612,615240.3344
7905,7,1,1,5,2015Q4,3149,602476.8254,624117.5767,609102.6211,605331.9279,621116.7316,614982.5258,582576.2884,621431.76,591962.3291,614423.8574,603870.8939,626732.9135,579908.323,594009.7381,609402.2021,597399.9476,599434.3935929127,602806.0542,586142.4854
24167,5,1,0,4,2020Q1,12346,598239.5188964112,609808.2153,575930.903,601942.1211,588495.4198,591771.0524,624384.8083,572646.4555,585694.9823,579896.8035,617577.9963,591626.2011,572921.2766,623517.9777,613426.0388,587474.0764,598335.4655736136,598496.8774097584,581398.8165
27431,8,1,0,81,2015Q1,13699,603999.4731586359,585952.985,627812.9971,601441.6549,578086.5982,610994.1746,601505.8410821259,599624.2947505652,598900.9146543595,603818.7900503904,595005.1153,598079.9957,600895.7584,609416.9517313803,606228.1575,632418.8203,601040.5825269945,599124.2583324844,626795.8446
28006,10,0,0,4,2017Q4,13940,582440.6479,580831.9109,589668.4609,617803.7045,611160.6155,568833.3884,570385.0184,600475.4247,619191.2213,580553.0709,607515.4315,595013.7578,593837.0573,615116.3476,571796.6741,573421.5607,591176.7349,569547.4951,605776.9616
26326,5,1,0,19,2019Q1,13272,589753.8119,578820.0463,584821.1525,580603.5308,623838.0272,590423.0772,599216.2837015549,581690.5651,597435.9163,578550.2831,587502.4021,591014.8749,569468.4075,623426.5841,599494.452725599,601810.1791,593647.0337,589854.9534,580653.1302
22822,8,1,1,5,2019Q4,10745,605648.1861,572148.3835,605938.0974,571727.8434,574123.1984,613336.0806,598299.01698037,605079.4773,584989.9744,591594.5206,615340.2296,608186.2725,654666.558781197,617645.0293,596636.0527584859,580200.5741,599358.0837108745,573877.1345,576390.9733
10782,4,1,1,5,2016Q4,4293,598384.9282,589359.895,578712.0395,612782.5059,603969.3047,611954.2691,619473.5162,611961.9074,598944.5134,606927.722,602647.9293,580544.05,627650.5601,598436.6399,579208.4821,606383.3408,609592.8377,586970.6754,634144.9846
27982,4,1,1,5,2018Q4,13932,573999.2997,626571.6857,626127.6991,596811.2528,589909.1873,571059.5963,597527.9915748273,622906.293,585049.5617,586729.7575,613129.9919,594483.5282,607443.8034,607483.5148,597076.4395686261,596535.9484,575123.6043,605363.046,583844.9989
16287,11,0,0,25,2016Q4,6486,608898.8756,576518.4585,598311.6823,619095.6789,618299.1223,623869.1841,596254.3908107161,606425.9669,624038.9078,599365.9187,619035.515,625168.8337,599693.5887,608797.3338,601224.8672,598736.5386,598643.1104340455,608074.3683,575805.7098
6389,6,1,0,55,2015Q1,2560,628240.1511169063,588005.9536,678909.3671,724752.0079,610828.925,637639.6672,631173.697258004,604460.5463372704,600436.069821181,624542.4899799689,621419.1623,610574.9996,621136.2835,651945.4003992905,610490.3172,596053.6022,622586.3213096915,606603.3654538185,718070.7452
27833,9,0,0,12,2015Q1,13872,606516.8981234006,624638.7958,518690.432,724428.026,624903.1666,665356.4428,642636.5301,590485.4133,622272.7452,583710.8073,605153.3202,578649.3512,607086.3866,607049.9012,634924.9688,640883.3339,605348.7134740202,603153.249433035,638970.3723
19129,11,0,0,18,2020Q1,7971,578527.8853,617590.1731,571902.8409,592809.194,619599.3984,603036.486,574355.0985,616360.7219,604921.9043,575509.5067,617487.3177,571750.3811,611619.49,619905.9024,605771.8479,581250.0929,599345.0366,595531.5935,575815.8614
26434,7,1,0,4,2019Q2,13314,606254.7957,588826.3032,587804.6601,586297.5879,596847.7723,587857.9082,602207.1259070697,611582.6142,582458.2189,629459.7183,571569.5079,613000.4905,600858.0891,582621.7633,601347.5792010872,596759.6655,615263.7007,598058.8096,598117.6527
23962,8,1,0,21,2019Q4,12044,569365.5787,583718.9934,569426.6956,574386.0095,580129.2367,602537.9147,611262.1351,574132.2304,609586.9991,580938.8385,609893.1966,590842.1578,601881.6207,576390.045,571714.1329,601413.1149,598959.3143790254,588756.6657,597779.588
19382,9,0,0,80,2020Q1,8123,584840.3398,584388.69,586762.6897,625218.1402,594440.4593,611014.8071,609615.6172,605023.7583,615956.0789,577350.7611,591858.4581,599689.5762,616402.6976,581201.4142,584209.2558,594299.6642,567414.9668,570502.9098,599564.9467
17656,8,1,1,5,2016Q2,7187,599390.970414292,598475.156866752,627696.7355,624818.3908,598483.8181742243,602026.0230802579,599829.2394806945,598591.7972618944,598825.9021823633,599450.5854176482,601137.36,598526.8339104902,606602.71345469,599752.1648605394,569807.0706,600701.5812751441,598960.4406238884,598395.5232813323,602478.1153951848
16800,8,1,0,7,2018Q1,6745,628016.5721,612138.5728,621017.1626,635864.8915,596462.9966,579293.4799,603906.4974,625352.3281,589375.5457,628617.1131,594517.5976,593168.5043,599490.6496,628932.9911,574106.2744,590426.3955,623907.7496,594429.2966,630711.9804
26646,8,1,0,34,2017Q3,13382,570028.2908,621798.5449,626910.4961,598326.5641,576462.3538,590737.5824,601137.1694,615681.9209,627923.9403,620141.395,624055.4326,607299.0997,571588.5409,590261.4543,570442.0186,575147.7706,622407.4886,623028.0832,593813.3927
20640,9,0,0,4,2018Q2,8969,573752.0484,626134.8098,572064.5667,596361.6179,596908.9566,596001.3998,598188.1178446513,607104.74,575384.2762,612584.3388,620989.4377,603334.5228,615554.8054,589571.6119,601313.3164143552,596322.4903,598902.2887395567,602194.6857,584491.5463
25531,8,1,0,51,2019Q4,12963,592630.5096,587737.2259,583220.603,637844.5461,609179.4657,626751.0775,602456.8532,605326.6583,607803.7678,617696.5449,581189.0665,576351.45,590069.0261,582281.2474,589459.78,593967.6447,573311.3286,623067.3828,626143.2577
25088,5,1,0,96,2015Q3,12787,597989.4849290103,626045.7376,587508.047,597203.2521,627617.3678,614300.1543,599859.8795156826,621817.9189,579521.1929,577140.7091,615005.0843,615518.9273,579477.0592,618576.3965,601127.5595602903,610680.3232,599049.1513883773,599178.3743768446,597280.1474
11040,5,1,0,16,2016Q1,4398,600100.4819194442,589226.2258,611212.1185,617731.7655,590315.8113,619268.7785,588991.6985,598301.8908,581007.0276,581438.2844,593665.9454,571978.1168,654429.3217713067,578621.4034,580480.6928,625313.0744,599511.7927387883,598854.6333101263,587796.477
911,5,1,1,5,2017Q3,367,623709.7799,578613.3787,621795.9329,627124.4894,569463.1472,615528.1728,589509.5803,625364.3293,623192.6893,606658.4423,574272.4413,616531.5185,617788.957,582478.2996,573889.3605,613717.2697,603108.4482,593400.8764,615557.2177
26882,8,1,0,14,2016Q4,13461,618084.1043,614721.2647,623024.8421,610799.3438,586649.7024,579000.5855,571627.3666,593802.5148,622227.5846,573019.4149,593104.0717,579033.7834,651310.4751752134,583448.8826,621808.8172,618661.9554,586523.981,604516.9207,621390.2789
334,10,0,0,11,2015Q4,143,617431.5334,625565.4788,573463.8155,569469.367,624135.0698,578623.363,617310.409,618670.6293,596241.1064,621618.9029,598520.5211,592833.4678,611087.9675,576072.9496,594440.4821,587566.6487,598412.1083975751,622215.9196,620430.5045
19341,6,1,0,4,2018Q3,8099,601090.886,575175.1971,595511.3349,602702.041,590075.4405,589117.1381,592934.6811,606276.1331,606018.9374,600794.9291,584243.7262,575561.9,599471.9709,587848.1257,570635.3398,589420.1004,622220.8596,627860.5842,570152.6114
24685,8,1,1,5,2014Q4,12641,599848.0495115756,597710.0799,609775.0151,593336.6079,584383.2229,602805.9508,600788.1458336196,597931.7927300718,598760.1791864963,600514.1854774096,622873.0017,591877.339,591340.7876,600231.0233419556,614110.3989,626772.4341,598999.6286782399,597914.8572914987,618125.025
28195,6,1,0,12,2017Q3,14022,572372.3145,579178.4319,571653.5889,629953.3979,572179.7584,609232.5299,605935.3463,603798.1203,616089.4805,591456.5764,604868.1031,616912.7745,579126.332,612251.2443,576619.8382,583602.5469,623584.5768,620909.2952,573997.7177
27346,3,1,0,21,2019Q1,13665,596451.7358,625238.4721,634579.4516,617760.3199,572183.6864,589564.1113,576841.3581,613856.047,620468.0241,575241.3856,602323.6304,580668.7784,593625.4091,608828.8608,574703.8422,622523.4268,619665.0304,613943.286,635169.7254
11342,8,1,0,55,2017Q1,4498,603498.6839,618430.5441,609842.5754,625267.3152,626813.5606,626550.1058,628011.335,583035.7642,627647.0926,601020.7059,607227.3736,591522.6452,573541.1691,575947.3006,620018.4052,618824.4338,598134.7732092572,615311.2241,617912.4821
7070,17,0,1,5,2018Q4,2812,622477.6738,589884.3517,571300.9271,595827.8575,570645.1834,616497.6155,586747.5098,573636.1868,569973.0513,609797.785,605806.3371,592472.8799,601886.1553,602943.2813,591206.3373,569898.1129,618972.7972,608911.0237,544238.5937
8763,7,1,0,32,2018Q1,3503,580320.9576,593296.651,605736.2842,611369.3738,587119.5774,585996.562,617449.1677,588595.3472,615958.473,573251.9414,620624.3447,598832.8114,572016.4845,584063.453,630817.2591,601242.2781,606690.4783,623504.9333,630395.4211
2943,8,1,1,5,2016Q2,1167,576239.4704,592995.1069,610185.841,598984.6279,582759.3532,611179.7624,573715.1224,572720.2661,582975.0728,613074.8213,582024.5419,609938.4195,591838.8477,572030.7265,576171.068,601766.1143,598841.8319883159,596620.1055,618950.9243
20504,10,0,0,14,2019Q3,8868,612524.7849,570115.2593,608063.0076,628654.2667,618283.5087,586400.0972,626292.8551,599216.1763,569254.5984,569242.8432,621516.5875,601469.5538,591630.5574,603192.6787,601616.806,617554.3548,625128.9071,583474.4697,621926.3907
22882,5,1,0,12,2019Q1,10802,596794.7065533812,591191.6046,581390.1467,607275.3386,596712.9225,605875.7902,582363.6649,611159.2109,596382.229,617772.5783,624349.7922,583393.1644,590132.5059,602450.8924,580398.7674,588809.9878,598644.1540868012,598460.5737297288,570542.0673
11178,8,1,0,34,2018Q3,4439,564430.0775,625751.0199,665766.7924,616156.86,625605.9725,586099.7251,614626.3742,605181.1212,598072.3529,580886.6022,615685.8015,568981.6216,578252.3345,570928.0202,605106.316,602533.5108,571989.4569,626543.8286,633766.0635
10497,7,1,0,12,2020Q1,4200,614788.551,604107.9586,617452.3481,621571.2935,597311.1256,621780.3449,582688.8158,616153.0179,593968.5654,574088.6574,618829.7938,577950.4031,586319.0417,594466.4975,628013.7265,629648.6916,610394.144,588402.1425,625950.9996
28044,4,1,0,13,2016Q3,13958,607413.6519,605193.1945,599858.8664,588769.7243,617420.2159,622327.4038,616659.0076,597103.2479,606849.09,619112.9078,596527.3631,575902.774,569403.1149,578657.3814,598304.7679,611232.0748,598600.5147723736,628413.5303,626409.4947
9033,8,1,0,12,2015Q4,3624,598179.8990472149,583937.3318,619220.2668,569439.0415,614002.7901,581331.8829,597527.1591528736,600941.9378,611947.1313,589088.3281,579753.3407,597332.6598,608730.2971,577247.5032,595057.0827751027,568934.2533,599097.7230066184,597986.3062322732,615830.566
4573,7,1,0,12,2017Q4,1836,596998.4062,606913.1542,621287.8161,611085.0116,621968.6413,614775.114,600851.6175,606802.5284,604409.4402,581132.7188,569512.3969,608242.5084,590909.4181,621528.1764,611119.9397,597969.3293,576134.6434,586464.4986,603997.0128
14272,7,1,1,5,2017Q2,5603,599652.3915,599020.9304,608306.7362,624334.7449,598822.4933,606920.1189,578986.6732,622134.3619,599645.8112,595897.8485,590896.9442,595818.9462,596584.3538,581898.8597,621403.2687,588192.0786,611004.2605,582981.8855,597432.488
7643,7,1,0,34,2017Q4,3049,588932.4001,622397.4481,604837.4029,574054.8677,589848.5161,575799.5921,604795.6398,603198.5191,623375.0115,605908.2848,584978.3544,584378.7994,655834.6377863426,601968.2361,598150.6485,594417.7698,574684.6871,601429.2373,625929.4253
11056,6,1,0,9,2014Q4,4402,603606.9047829075,577183.1696,629172.1015,623318.2826,611190.1844,578757.5618,602553.1556659659,599916.0297047057,599158.9648460327,602064.9054069389,594231.8726,605911.1961,602018.9643,607556.6048974064,601411.7721602103,617912.5864,604048.7573137382,600397.6578520329,600171.4297
9384,7,1,0,42,2014Q4,3770,600775.7864813562,583222.6958,602844.9422,627801.9708,624612.7075,621403.1067,599415.9989447708,597507.3921166151,598782.6798216067,602187.9378784592,625918.1998,578361.3992,601849.3803,601062.6888336196,578187.533,617739.6369,599012.3638147055,597971.0407136652,611815.3068
24293,9,0,1,5,2014Q4,12507,597889.9851279317,626384.5194,573869.2464,618104.1498,619534.9118,594705.2839,600265.4006585007,598649.3405735126,599185.6189811873,598575.559316576,576568.2249,618052.2113,651400.0172870856,599460.2908834688,584714.823,568908.0468,599016.4854483522,598916.712554455,594518.1606
15692,6,1,1,5,2015Q3,6223,599303.0641285832,614533.2043,593045.548,621959.6584,625499.4376,629607.416,596759.894043982,591380.4581,589231.541,624772.7159,590722.7592,596997.3314,618203.2087,618970.8138,577342.7065,594411.8799,598857.5128958628,598592.3172216835,580794.177
14275,4,1,0,13,2018Q3,5604,584806.4792,606434.47,595380.4427,575922.7273,626520.9869,583560.1443,586559.9809,607259.5093,624027.2876,591738.8875,591096.3265,627985.8148,582381.5834,604784.3984,601527.7701,624989.3718,585520.7127,620667.965,622971.7267
4664,8,1,0,34,2018Q4,1864,569864.0001,573427.156,617200.0463,586515.5481,627352.7456,598916.8785,598356.1467589036,615135.9074,595422.7953,595781.3796,616628.7652,569016.3573,613730.5665,598335.0832,599978.2025621852,589378.7708,586101.4088,585295.7891,594899.0241
4942,6,1,0,13,2014Q4,1976,655734.1363157618,623380.3122,826431.6151,835029.7511,604832.1101,662575.2059,661678.8251897276,604301.7508183833,601200.813160782,649289.1013012981,601866.9737,592325.4494,604855.5037,684596.0319776158,662409.2659,627623.5114,632857.246181088,608474.4287989986,943838.2643
10995,9,0,0,19,2016Q4,4374,583455.2351,599439.1301,606906.5454,623563.1508,601745.6752,595708.8431,616075.1019,587909.9566,604251.2489,594274.8683,592118.7907,594718.4757,573832.7193,594325.5302,590996.6243,617321.7575,614092.4862,599166.2294,628619.2787
10479,6,1,1,5,2016Q3,4193,575958.7456,583852.5332,576104.6432,592922.4701,616832.3245,623373.5486,587267.1943,591744.6005,612455.8833,606064.4636,577811.8404,613268.5528,590173.4255,575699.5081,595408.3383,610576.8311,598679.4853038554,611383.1863,615546.8489
1637,8,1,0,12,2015Q2,648,600396.9538580561,599586.1561,592856.379,585464.9601,587195.2664,615972.9135,584847.7367,581459.7453,603672.9464,627082.4172,628443.4443,572606.6342,583797.3046,575020.2703,586607.5488,613829.072,598859.6570862384,597963.2784504122,577735.1457
18195,6,1,1,5,2016Q4,7462,614699.429,622261.5997,591455.0624,609844.6586,591531.5107,573281.9142,624498.9748,602347.1612,572622.9162,605205.7611,613405.3087,616573.3742,655380.5907875904,594945.2773,595940.9625,610206.6993,599126.47488506,613605.1443,581789.4853
6406,9,0,0,4,2017Q3,2567,587924.9311,600059.2356,604328.2946,577281.7488,586013.6473,579309.9463,590050.1622,597485.9725,619784.4724,603708.1052,591891.8035,579983.568,594121.069,607515.4739,597577.618765274,620587.2615,602040.464,605007.3035,593183.3044
7964,10,0,1,5,2016Q2,3173,587026.5182,579741.4759,628385.8538,597725.5233,609352.2744,602435.7222,575048.5438,593560.4639,592091.5729,602843.9955,599818.8893,609287.599,601503.7385,624930.3716,586741.8894,613833.8527,582198.7268,574135.5565,583768.8892
1577,5,1,0,20,2016Q3,626,596286.6244,617839.2527,583496.0994,594130.3159,600439.5273,575936.0447,625841.1377,598626.8991,595322.1826,608169.9237,589052.2959,594031.6655,618289.505,593745.9776,600140.366720279,617961.6504,598653.3989281724,594200.6934,608421.3102
21466,6,1,0,12,2016Q4,9531,624927.2174,589460.2019,628173.2342,579285.613,586598.8513,592972.7038,614173.5107,574204.1722,584571.8949,596128.0235,622612.466,613916.133,572973.2212,575792.8343,598971.4813,596203.8347,598051.26,588437.2931,604113.9569
